测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_lxc_create_attach,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_create_attach/2023-09-01-23_44_15.log,
,oe_test_lxc_device_copy,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_device_copy/2023-09-02-00_07_30.log,
,oe_test_lxc_info,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_info/2023-09-02-00_37_44.log,
,oe_test_lxc_ls_monitor,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_ls_monitor/2023-09-01-23_49_24.log,
,oe_test_lxc_snapshot_start,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_snapshot_start/2023-09-02-00_12_34.log,
,oe_test_lxc_stop_top,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_stop_top/2023-09-02-00_32_46.log,
,oe_test_lxc_unfreeze_destroy,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_unfreeze_destroy/2023-09-01-23_56_00.log,
,oe_test_lxc_unshare_update,fail,./oe-rv2309/mugen-riscv_v2/logs/lxc/oe_test_lxc_unshare_update/2023-09-02-00_17_54.log,
multipath-tools,oe_test_multipath-tools_multipath_01,fail,./oe-rv2309/mugen-riscv_v2/logs/multipath-tools/oe_test_multipath-tools_multipath_01/2023-09-02-11_34_47.log,timeout
openssl,oe_test_openssl_DSA_algorithm,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_DSA_algorithm/2023-09-01-21_19_16.log,
,oe_test_openssl_Diffie_Hellman,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_Diffie_Hellman/2023-09-01-21_16_43.log,
,oe_test_openssl_Implements_https,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_Implements_https/2023-09-01-21_30_13.log,
,oe_test_openssl_RSA_algorithm,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_RSA_algorithm/2023-09-01-22_03_10.log,
,oe_test_openssl_create_CA_applying_certificate,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_create_CA_applying_certificate/2023-09-01-21_08_47.log,
,oe_test_openssl_delete_configuration_file,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_delete_configuration_file/2023-09-01-21_12_48.log,
,oe_test_openssl_empty_private_key,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_empty_private_key/2023-09-01-21_20_20.log,
,oe_test_openssl_empty_public_key,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_empty_public_key/2023-09-01-21_20_59.log,
,oe_test_openssl_encrypt_decrypt_file_asymmetrically,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_encrypt_decrypt_file_asymmetrically/2023-09-01-21_21_43.log,
,oe_test_openssl_encrypte_decrypte_emails,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_encrypte_decrypte_emails/2023-09-01-21_22_26.log,
,oe_test_openssl_expired_certificate,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_expired_certificate/2023-09-01-21_23_34.log,
,oe_test_openssl_file_signature_verification,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_file_signature_verification/2023-09-01-21_27_33.log,
,oe_test_openssl_generate_key_pair,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_generate_key_pair/2023-09-01-21_28_30.log,
,oe_test_openssl_generate_password,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_generate_password/2023-09-01-21_28_59.log,
,oe_test_openssl_incorrect_public_private_key,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_incorrect_public_private_key/2023-09-01-21_34_21.log,
,oe_test_openssl_rc4_encryption_file,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_rc4_encryption_file/2023-09-01-22_06_43.log,
,oe_test_openssl_reliability,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_reliability/2023-09-01-21_38_25.log,
,oe_test_openssl_remove_mod_ssl,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_remove_mod_ssl/2023-09-01-21_42_49.log,
,oe_test_openssl_repeat_restart,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_repeat_restart/2023-09-01-21_50_02.log,
,oe_test_openssl_speed,fail,./oe-rv2309/mugen-riscv_v2/logs/openssl/oe_test_openssl_speed/2023-09-01-22_09_53.log,
openvswitch,oe_test_service_openvswitch-ipsec,fail,./oe-rv2309/mugen-riscv_v2/logs/openvswitch/oe_test_service_openvswitch-ipsec/2023-09-02-11_34_59.log,
,oe_test_service_openvswitch,fail,./oe-rv2309/mugen-riscv_v2/logs/openvswitch/oe_test_service_openvswitch/2023-09-02-11_21_53.log,
,oe_test_service_ovn-controller-vtep,fail,./oe-rv2309/mugen-riscv_v2/logs/openvswitch/oe_test_service_ovn-controller-vtep/2023-09-02-11_32_36.log,
,oe_test_service_ovn-controller,fail,./oe-rv2309/mugen-riscv_v2/logs/openvswitch/oe_test_service_ovn-controller/2023-09-02-11_29_31.log,
,oe_test_service_ovn-northd,fail,./oe-rv2309/mugen-riscv_v2/logs/openvswitch/oe_test_service_ovn-northd/2023-09-02-11_30_55.log,
,oe_test_service_ovs-vswitchd,fail,./oe-rv2309/mugen-riscv_v2/logs/openvswitch/oe_test_service_ovs-vswitchd/2023-09-02-11_26_55.log,
pbzip2,oe_test_pbzip2_03,fail,./oe-rv2309/mugen-riscv_v2/logs/pbzip2/oe_test_pbzip2_03/2023-09-02-20_04_11.log,
pcsc-lite,oe_test_socket_pcscd,fail,./oe-rv2309/mugen-riscv_v2/logs/pcsc-lite/oe_test_socket_pcscd/2023-09-03-01_17_37.log,
perl-libwww-perl,oe_test_perl-libwww-perl_GET_02,fail,./oe-rv2309/mugen-riscv_v2/logs/perl-libwww-perl/oe_test_perl-libwww-perl_GET_02/2023-09-02-10_35_59.log,file missing
,oe_test_perl-libwww-perl_HEAD_01,fail,./oe-rv2309/mugen-riscv_v2/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_01/2023-09-02-10_37_47.log,
,oe_test_perl-libwww-perl_HEAD_02,fail,./oe-rv2309/mugen-riscv_v2/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_02/2023-09-02-10_39_35.log,file missing
,oe_test_perl-libwww-perl_POST_02,fail,./oe-rv2309/mugen-riscv_v2/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_02/2023-09-02-10_49_30.log,file missing
,oe_test_perl-libwww-perl_lwp_request_01,fail,./oe-rv2309/mugen-riscv_v2/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_01/2023-09-02-10_43_54.log,file missing
,oe_test_perl-libwww-perl_lwp_request_02,fail,./oe-rv2309/mugen-riscv_v2/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_02/2023-09-02-10_45_58.log,file missing
strongswan,oe_test_service_charon-cmd_01,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_charon-cmd_01/2023-09-02-01_01_30.log,
,oe_test_service_charon-cmd_02,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_charon-cmd_02/2023-09-02-01_03_14.log,
,oe_test_service_strongswan-starter,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_strongswan-starter/2023-09-02-01_05_14.log,
,oe_test_service_strongswan-swanctl,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_strongswan-swanctl/2023-09-02-00_44_03.log,
,oe_test_service_strongswan,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_strongswan/2023-09-02-00_40_55.log,
,oe_test_service_strongswan_01,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_strongswan_01/2023-09-02-00_47_18.log,
,oe_test_service_strongswan_02,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_strongswan_02/2023-09-02-00_49_36.log,
,oe_test_service_strongswan_03,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_strongswan_03/2023-09-02-00_51_45.log,
,oe_test_service_swanctl_01,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_swanctl_01/2023-09-02-00_56_42.log,
,oe_test_service_swanctl_02,fail,./oe-rv2309/mugen-riscv_v2/logs/strongswan/oe_test_service_swanctl_02/2023-09-02-00_59_07.log,
upower,oe_test_service_upower,fail,./oe-rv2309/mugen-riscv_v2/logs/upower/oe_test_service_upower/2023-09-03-21_24_26.log,
glusterfs,oe_test_service_gluster-ta-volume,fail,./oe-rv2309/mugen-riscv_v2/logs/glusterfs/oe_test_service_gluster-ta-volume/2023-09-04-15_29_54.log,
iptables,oe_test_ip6tables-restore_01,fail,./oe-rv2309/mugen-riscv_v2/logs/iptables/oe_test_ip6tables-restore_01/2023-09-04-15_25_33.log,
,oe_test_ip6tables-save,fail,./oe-rv2309/mugen-riscv_v2/logs/iptables/oe_test_ip6tables-save/2023-09-04-15_23_58.log,
,oe_test_iptables-restore,fail,./oe-rv2309/mugen-riscv_v2/logs/iptables/oe_test_iptables-restore/2023-09-04-15_22_15.log,
,oe_test_service_ip6tables,fail,./oe-rv2309/mugen-riscv_v2/logs/iptables/oe_test_service_ip6tables/2023-09-04-15_20_14.log,
,oe_test_service_iptables,fail,./oe-rv2309/mugen-riscv_v2/logs/iptables/oe_test_service_iptables/2023-09-04-15_21_21.log,
net-tools,oe_test_net-tools_ipmaddr,fail,./oe-rv2309/mugen-riscv_v2/logs/net-tools/oe_test_net-tools_ipmaddr/2023-09-04-15_47_05.log,
,oe_test_net-tools_route,fail,./oe-rv2309/mugen-riscv_v2/logs/net-tools/oe_test_net-tools_route/2023-09-04-15_46_16.log,
os-storage,oe_test_storage_DevMgmt_block_drop,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_DevMgmt_block_drop/2023-09-03-23_23_51.log,
,oe_test_storage_DevMgmt_disk_operation,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_DevMgmt_disk_operation/2023-09-03-23_42_16.log,
,oe_test_storage_DevMgmt_lsblk,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_DevMgmt_lsblk/2023-09-03-23_33_43.log,
,oe_test_storage_DevMgmt_swap,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_DevMgmt_swap/2023-09-04-00_08_42.log,
,oe_test_storage_Mutipath_dmsetup,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_Mutipath_dmsetup/2023-09-03-23_19_11.log,
,oe_test_storage_btrfs_001,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_btrfs_001/2023-09-04-14_09_31.log,
,oe_test_storage_btrfs_002,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_btrfs_002/2023-09-04-14_39_39.log,
,oe_test_storage_diskpartiton_create_raid0,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_create_raid0/2023-09-03-23_25_13.log,
,oe_test_storage_diskpartiton_create_raid1,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_create_raid1/2023-09-04-00_00_02.log,
,oe_test_storage_diskpartiton_create_raid5,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_create_raid5/2023-09-04-00_16_19.log,
,oe_test_storage_diskpartiton_fdisk,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_fdisk/2023-09-03-23_39_21.log,
,oe_test_storage_diskpartiton_fdisk_delete,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_fdisk_delete/2023-09-04-00_23_23.log,
,oe_test_storage_diskpartiton_fdisk_settype,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_fdisk_settype/2023-09-03-23_37_41.log,
,oe_test_storage_diskpartiton_parted_resize,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_parted_resize/2023-09-03-23_56_14.log,
,oe_test_storage_diskpartiton_view_fdisk,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_diskpartiton_view_fdisk/2023-09-03-23_30_25.log,
,oe_test_storage_ext3_create,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_ext3_create/2023-09-03-23_49_46.log,
,oe_test_storage_ext3_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_ext3_mount/2023-09-03-23_46_20.log,
,oe_test_storage_ext3_mount_write,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_ext3_mount_write/2023-09-04-00_25_08.log,
,oe_test_storage_ext3_resize,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_ext3_resize/2023-09-04-00_21_09.log,
,oe_test_storage_ext4_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_ext4_mount/2023-09-03-23_48_24.log,
,oe_test_storage_ext4_mount_write,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_ext4_mount_write/2023-09-03-23_39_52.log,
,oe_test_storage_fileCMD_cat,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_fileCMD_cat/2023-09-03-23_30_41.log,
,oe_test_storage_fileCMD_dd,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_fileCMD_dd/2023-09-04-00_19_06.log,
,oe_test_storage_fileCMD_mkfs,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_fileCMD_mkfs/2023-09-03-23_34_25.log,
,oe_test_storage_fileCMD_pwd,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_fileCMD_pwd/2023-09-03-23_22_26.log,
,oe_test_storage_longname_list,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_longname_list/2023-09-03-23_51_55.log,
,oe_test_storage_longname_modify,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_longname_modify/2023-09-03-23_52_28.log,
,oe_test_storage_lvm_activation_missing,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_activation_missing/2023-09-04-00_15_46.log,
,oe_test_storage_lvm_add_VG,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_add_VG/2023-09-03-23_19_27.log,
,oe_test_storage_lvm_change_number,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_change_number/2023-09-03-23_21_46.log,
,oe_test_storage_lvm_cling,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_cling/2023-09-03-23_51_13.log,
,oe_test_storage_lvm_create_cache,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_create_cache/2023-09-03-23_32_59.log,
,oe_test_storage_lvm_create_raid,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_create_raid/2023-09-03-23_44_03.log,
,oe_test_storage_lvm_create_snapshot,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_create_snapshot/2023-09-03-23_35_02.log,
,oe_test_storage_lvm_expand_stripeLV,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_expand_stripeLV/2023-09-03-23_20_15.log,
,oe_test_storage_lvm_lvdisplay_lvscan,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_lvdisplay_lvscan/2023-09-04-00_12_42.log,
,oe_test_storage_lvm_merge_VG,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_merge_VG/2023-09-03-23_41_41.log,
,oe_test_storage_lvm_query_lvmsnap,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_query_lvmsnap/2023-09-03-23_31_00.log,
,oe_test_storage_lvm_raid_synchronization,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_raid_synchronization/2023-09-03-23_24_29.log,
,oe_test_storage_lvm_replace_badraid,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_replace_badraid/2023-09-04-00_20_32.log,
,oe_test_storage_lvm_replace_raid,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_replace_raid/2023-09-03-23_58_23.log,
,oe_test_storage_lvm_separate_raid,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_separate_raid/2023-09-03-23_55_32.log,
,oe_test_storage_lvm_set_label,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_set_label/2023-09-04-14_06_35.log,
,oe_test_storage_lvm_set_limit,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_set_limit/2023-09-04-14_06_08.log,
,oe_test_storage_lvm_set_lvconvert_raid,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_set_lvconvert_raid/2023-09-04-14_07_02.log,
,oe_test_storage_lvm_set_lvconvert_raid1,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_set_lvconvert_raid1/2023-09-04-14_05_41.log,
,oe_test_storage_lvm_snapshot_merge,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_snapshot_merge/2023-09-04-14_03_16.log,
,oe_test_storage_lvm_snapshot_tag,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_snapshot_tag/2023-09-04-14_04_42.log,
,oe_test_storage_lvm_specify_size,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_specify_size/2023-09-04-14_05_16.log,
,oe_test_storage_lvm_split_VG,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_lvm_split_VG/2023-09-04-14_07_30.log,
,oe_test_storage_mount_UUID,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_UUID/2023-09-03-23_53_19.log,
,oe_test_storage_mount_block_device,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_block_device/2023-09-03-23_21_04.log,
,oe_test_storage_mount_copy,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_copy/2023-09-04-00_28_13.log,
,oe_test_storage_mount_findmnt,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_findmnt/2023-09-03-23_48_53.log,
,oe_test_storage_mount_mobile_point,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_mobile_point/2023-09-03-23_40_26.log,
,oe_test_storage_mount_repeat,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_repeat/2023-09-03-23_36_21.log,
,oe_test_storage_mount_umount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_mount_umount/2023-09-03-23_38_48.log,
,oe_test_storage_nfs_configure_nfsv4,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_configure_nfsv4/2023-09-04-01_06_08.log,
,oe_test_storage_nfs_mount_RW,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_mount_RW/2023-09-04-03_09_38.log,
,oe_test_storage_nfs_mount_readonly,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_mount_readonly/2023-09-04-02_08_49.log,
,oe_test_storage_nfs_mount_root,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_mount_root/2023-09-04-01_37_39.log,
,oe_test_storage_nfs_network_latency,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_network_latency/2023-09-04-04_09_56.log,
,oe_test_storage_nfs_repeat_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_repeat_mount/2023-09-04-02_39_29.log,
,oe_test_storage_nfs_repeat_restartServer,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_repeat_restartServer/2023-09-04-00_35_58.log,
,oe_test_storage_nfs_restrict_hostname,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_restrict_hostname/2023-09-04-04_40_04.log,
,oe_test_storage_nfs_restrict_ip,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_restrict_ip/2023-09-04-06_49_13.log,
,oe_test_storage_nfs_share_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_share_mount/2023-09-04-03_39_46.log,
,oe_test_storage_nfs_v3_v4,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_v3_v4/2023-09-04-05_46_44.log,
,oe_test_storage_nfs_write_full,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_nfs_write_full/2023-09-04-05_10_13.log,
,oe_test_storage_repair_e2fsck,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_repair_e2fsck/2023-09-04-05_42_21.log,
,oe_test_storage_repair_xfs,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_repair_xfs/2023-09-04-06_18_29.log,
,oe_test_storage_smb_3.0,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_3.0/2023-09-04-06_19_05.log,
,oe_test_storage_smb_POSIX_ACL,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_POSIX_ACL/2023-09-04-08_55_02.log,
,oe_test_storage_smb_abnormal_poweroff,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_abnormal_poweroff/2023-09-04-10_26_50.log,
,oe_test_storage_smb_automatically_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_automatically_mount/2023-09-04-11_59_38.log,
,oe_test_storage_smb_cmd_smbclient,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_cmd_smbclient/2023-09-04-14_00_35.log,
,oe_test_storage_smb_credential_files,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_credential_files/2023-09-04-10_57_32.log,
,oe_test_storage_smb_host_share,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_host_share/2023-09-04-09_25_48.log,
,oe_test_storage_smb_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_mount/2023-09-04-07_20_01.log,
,oe_test_storage_smb_mount_umount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_mount_umount/2023-09-04-12_29_46.log,
,oe_test_storage_smb_multi-user_mount,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_multi-user_mount/2023-09-04-07_50_10.log,
,oe_test_storage_smb_network_latency,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_network_latency/2023-09-04-11_29_26.log,
,oe_test_storage_smb_repeat_restart,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_repeat_restart/2023-09-04-09_56_37.log,
,oe_test_storage_smb_share_dir,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_share_dir/2023-09-04-13_00_19.log,
,oe_test_storage_smb_write_full,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_smb_write_full/2023-09-04-13_30_27.log,
,oe_test_storage_vfat_mount_write,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_vfat_mount_write/2023-09-04-08_21_43.log,
,oe_test_storage_xfs_Increase_size,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_xfs_Increase_size/2023-09-04-08_51_51.log,
,oe_test_storage_xfs_backup,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_xfs_backup/2023-09-04-14_01_17.log,
,oe_test_storage_xfs_create,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_xfs_create/2023-09-04-12_59_53.log,
,oe_test_storage_xfs_restore,fail,./oe-rv2309/mugen-riscv_v2/logs/os-storage/oe_test_storage_xfs_restore/2023-09-04-11_27_44.log,
pcp,oe_test_pcp_atop_01,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pcp_atop_01/2023-09-04-01_31_35.log,
,oe_test_pcp_atop_02,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pcp_atop_02/2023-09-04-01_40_47.log,
,oe_test_pcp_pcp-import-ganglia2pcp,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pcp_pcp-import-ganglia2pcp/2023-09-04-01_54_09.log,
,oe_test_pcp_pcp-import-sar2pcp,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pcp_pcp-import-sar2pcp/2023-09-04-02_07_15.log,
,oe_test_pmdumplog_02,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmdumplog_02/2023-09-03-23_37_14.log,
,oe_test_pmevent_02,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmevent_02/2023-09-03-23_45_41.log,
,oe_test_pmhostname_pmlock_pmlogger_check,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmhostname_pmlock_pmlogger_check/2023-09-04-01_03_30.log,
,oe_test_pmlogcheck_pmlogmv,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmlogcheck_pmlogmv/2023-09-04-00_04_28.log,
,oe_test_pmlogger_daily_01,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmlogger_daily_01/2023-09-04-01_08_03.log,
,oe_test_pmlogger_daily_report,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmlogger_daily_report/2023-09-04-01_20_56.log,
,oe_test_pmprobe_01,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmprobe_01/2023-09-04-00_26_36.log,
,oe_test_pmval_02,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_pmval_02/2023-09-04-00_51_39.log,
,oe_test_service_pmmgr,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_service_pmmgr/2023-09-04-02_18_45.log,
,oe_test_service_pmwebd,fail,./oe-rv2309/mugen-riscv_v2/logs/pcp/oe_test_service_pmwebd/2023-09-04-02_22_43.log,
rpmdevtools,oe_test_rpmdevtools_rpmdev-wipetree,fail,./oe-rv2309/mugen-riscv_v2/logs/rpmdevtools/oe_test_rpmdevtools_rpmdev-wipetree/2023-09-04-15_30_15.log,Broken testcase/timeout
rsyslog,oe_test_rsyslog_abnormal_config,fail,./oe-rv2309/mugen-riscv_v2/logs/rsyslog/oe_test_rsyslog_abnormal_config/2023-09-04-15_20_13.log,
