测试套/软件包名,测试用例名,状态,与23RC1对比,日志文件,原因
,oe_test_acl_ignore_dal_across,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libcap/oe_test_acl_ignore_dal_across/2023-10-10-19_08_41.log,None
,oe_test_acl_manage_net,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libcap/oe_test_acl_manage_net/2023-10-10-19_10_59.log,None
,oe_test_acl_ordinary_users_setgid,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libcap/oe_test_acl_ordinary_users_setgid/2023-10-10-19_09_55.log,None
,oe_test_acl_send_kill_notbelong,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libcap/oe_test_acl_send_kill_notbelong/2023-10-10-19_09_37.log,None
,oe_test_acl_verwrite_previous_rules,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libcap/oe_test_acl_verwrite_previous_rules/2023-10-10-19_08_57.log,None
,oe_test_libcap,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libcap/oe_test_libcap/2023-10-10-19_08_30.log,None
libcgroup,oe_test_service_cgconfig,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libcgroup/oe_test_service_cgconfig/2023-10-11-02:52:51.log,
libdb,oe_test_libdb,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libdb/oe_test_libdb/2023-10-11-01:07:33.log,
libesmtp,oe_test_libesmtp,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libesmtp/oe_test_libesmtp/2023-10-10-20_40_43.log,None
libgpg-error,oe_test_libgpg-error,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libgpg-error/oe_test_libgpg-error/2023-10-11-12:48:57.log,None
libksba,oe_test_libksba,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libksba/oe_test_libksba/2023-10-11-03:51:13.log,None
libldb,oe_test_libldb,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libldb/oe_test_libldb/2023-10-11-02:55:59.log,None
libmemcached,oe_test_memrm,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memrm/2023-10-11-08:38:35.log,
,oe_test_memaslap,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memaslap/2023-10-11-08:14:44.log,None
,oe_test_memcapable,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memcapable/2023-10-11-08:18:42.log,None
,oe_test_memcat,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memcat/2023-10-11-08:21:51.log,None
,oe_test_memcp,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memcp/2023-10-11-08:24:34.log,None
,oe_test_memdump-memerror,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memdump-memerror/2023-10-11-08:27:40.log,None
,oe_test_memexist,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memexist/2023-10-11-08:30:22.log,None
,oe_test_memflush,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memflush/2023-10-11-08:33:02.log,None
,oe_test_memping,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memping/2023-10-11-08:35:50.log,None
,oe_test_memslap,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memslap/2023-10-11-08:40:27.log,None
,oe_test_memstat,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memstat/2023-10-11-08:44:58.log,None
,oe_test_memtouch,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libmemcached/oe_test_memtouch/2023-10-11-08:47:45.log,None
libmicrohttpd,oe_test_libmicrohttpd,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libmicrohttpd/oe_test_libmicrohttpd/2023-10-10-20_42_09.log,
libosinfo,oe_test_osinfo-db-import,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libosinfo/oe_test_osinfo-db-import/2023-10-11-00:47:57.log,x86 fail
,oe_test_osinfo-detect,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libosinfo/oe_test_osinfo-detect/2023-10-11-00:44:14.log,x86 fail
,oe_test_osinfo-install-script,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libosinfo/oe_test_osinfo-install-script/2023-10-11-00:45:48.log,None
,oe_test_osinfo-query,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libosinfo/oe_test_osinfo-query/2023-10-11-00:46:48.log,None
libreswan,oe_test_libreswan_ipsec_setup,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_setup/2023-10-11-07:25:18.log,
,oe_test_libreswan_ipsec_showhostkey_nss,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_showhostkey_nss/2023-10-11-07:26:33.log,
,oe_test_libreswan_ipsec_systemctl,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_systemctl/2023-10-11-07:28:24.log,
,oe_test_service_ipsec,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_service_ipsec/2023-10-11-07:34:05.log,
,oe_test_host_to_host_vpn,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_host_to_host_vpn/2023-10-11-07:35:48.log,x86 fail
,oe_test_libreswan_ipsec_auto_2,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_auto_2/2023-10-11-07:20:32.log,x86 fail
,oe_test_site_to_site_vpn,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_site_to_site_vpn/2023-10-11-07:41:05.log,x86 fail
,oe_test_libreswan_ipsec_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_01/2023-10-11-07:10:57.log,None
,oe_test_libreswan_ipsec_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_02/2023-10-11-07:12:36.log,None
,oe_test_libreswan_ipsec_03,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_03/2023-10-11-07:13:43.log,None
,oe_test_libreswan_ipsec_addconn,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_addconn/2023-10-11-07:14:58.log,None
,oe_test_libreswan_ipsec_algparse,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_algparse/2023-10-11-07:17:25.log,None
,oe_test_libreswan_ipsec_auto_1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_auto_1/2023-10-11-07:18:37.log,None
,oe_test_libreswan_ipsec_check,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_check/2023-10-11-07:22:26.log,None
,oe_test_libreswan_ipsec_pluto,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_pluto/2023-10-11-07:24:04.log,None
,oe_test_libreswan_ipsec_whack_1,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_whack_1/2023-10-11-07:29:37.log,None
,oe_test_libreswan_ipsec_whack_2,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_whack_2/2023-10-11-07:30:45.log,None
,oe_test_libreswan_ipsec_whack_3,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_whack_3/2023-10-11-07:31:52.log,None
,oe_test_libreswan_ipsec_whack_4,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libreswan/oe_test_libreswan_ipsec_whack_4/2023-10-11-07:32:59.log,None
libsndfile,oe_test_libsndfile,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libsndfile/oe_test_libsndfile/2023-10-11-01:12:08.log,None
libstoragemgmt,oe_test_service_libstoragemgmt,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libstoragemgmt/oe_test_service_libstoragemgmt/2023-10-11-12:49:02.log,x86 fail
libtar,oe_test_libtar,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/libtar/oe_test_libtar/2023-10-11-09:04:33.log,
libtiff,oe_test_libtiff,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libtiff/oe_test_libtiff/2023-10-10-20_57_48.log,x86 fail
libunistring,oe_test_libunistring,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libunistring/oe_test_libunistring/2023-10-10-20_42_24.log,None
libvirt,oe_test_service_libvirtd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_libvirtd/2023-10-11-09:07:54.log,x86 fail
,oe_test_service_virtqemud,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtqemud/2023-10-11-09:23:44.log,file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_service_virtstoraged,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtstoraged/2023-10-11-09:26:42.log,file missing/systemd unit restart failure/systemd unit runtime error
,oe_test_socket_libvirtd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_libvirtd/2023-10-11-09:30:55.log,x86 fail
,oe_test_socket_libvirtd-ro,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_libvirtd-ro/2023-10-11-09:29:19.log,x86 fail
,oe_test_socket_virtlockd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtlockd/2023-10-11-09:41:50.log,x86 fail
,oe_test_socket_virtlogd,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtlogd/2023-10-11-09:44:46.log,x86 fail
,oe_test_socket_virtqemud,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtqemud/2023-10-11-10:08:28.log,file missing
,oe_test_socket_virtqemud-admin,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtqemud-admin/2023-10-11-10:06:40.log,file missing
,oe_test_socket_virtqemud-ro,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtqemud-ro/2023-10-11-10:07:35.log,file missing
,oe_test_socket_virtstoraged,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtstoraged/2023-10-11-10:14:58.log,file missing
,oe_test_socket_virtstoraged-admin,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtstoraged-admin/2023-10-11-10:13:13.log,file missing
,oe_test_socket_virtstoraged-ro,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtstoraged-ro/2023-10-11-10:14:06.log,file missing
,oe_test_service_libvirt-guests,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_libvirt-guests/2023-10-11-09:09:51.log,None
,oe_test_service_virtinterfaced,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtinterfaced/2023-10-11-09:11:40.log,None
,oe_test_service_virtlockd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtlockd/2023-10-11-09:13:40.log,None
,oe_test_service_virtlogd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtlogd/2023-10-11-09:15:22.log,None
,oe_test_service_virtnetworkd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtnetworkd/2023-10-11-09:16:49.log,None
,oe_test_service_virtnodedevd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtnodedevd/2023-10-11-09:18:46.log,None
,oe_test_service_virtnwfilterd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtnwfilterd/2023-10-11-09:20:24.log,None
,oe_test_service_virtproxyd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtproxyd/2023-10-11-09:22:01.log,None
,oe_test_service_virtsecretd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_service_virtsecretd/2023-10-11-09:24:57.log,None
,oe_test_socket_libvirtd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_libvirtd-admin/2023-10-11-09:27:51.log,None
,oe_test_socket_libvirtd-tcp,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_libvirtd-tcp/2023-10-11-09:32:32.log,None
,oe_test_socket_libvirtd-tls,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_libvirtd-tls/2023-10-11-09:34:06.log,None
,oe_test_socket_virtinterfaced,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtinterfaced/2023-10-11-09:38:55.log,None
,oe_test_socket_virtinterfaced-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtinterfaced-admin/2023-10-11-09:35:43.log,None
,oe_test_socket_virtinterfaced-ro,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtinterfaced-ro/2023-10-11-09:37:24.log,None
,oe_test_socket_virtlockd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtlockd-admin/2023-10-11-09:40:24.log,None
,oe_test_socket_virtlogd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtlogd-admin/2023-10-11-09:43:18.log,None
,oe_test_socket_virtnetworkd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnetworkd/2023-10-11-09:49:43.log,None
,oe_test_socket_virtnetworkd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnetworkd-admin/2023-10-11-09:46:17.log,None
,oe_test_socket_virtnetworkd-ro,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnetworkd-ro/2023-10-11-09:48:00.log,None
,oe_test_socket_virtnodedevd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnodedevd/2023-10-11-09:54:27.log,None
,oe_test_socket_virtnodedevd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnodedevd-admin/2023-10-11-09:51:27.log,None
,oe_test_socket_virtnodedevd-ro,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnodedevd-ro/2023-10-11-09:52:57.log,None
,oe_test_socket_virtnwfilterd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnwfilterd/2023-10-11-09:58:46.log,None
,oe_test_socket_virtnwfilterd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnwfilterd-admin/2023-10-11-09:55:53.log,None
,oe_test_socket_virtnwfilterd-ro,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtnwfilterd-ro/2023-10-11-09:57:21.log,None
,oe_test_socket_virtproxyd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtproxyd/2023-10-11-10:02:41.log,None
,oe_test_socket_virtproxyd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtproxyd-admin/2023-10-11-10:00:06.log,None
,oe_test_socket_virtproxyd-ro,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtproxyd-ro/2023-10-11-10:01:24.log,None
,oe_test_socket_virtproxyd-tcp,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtproxyd-tcp/2023-10-11-10:03:59.log,None
,oe_test_socket_virtproxyd-tls,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtproxyd-tls/2023-10-11-10:05:16.log,None
,oe_test_socket_virtsecretd,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtsecretd/2023-10-11-10:11:57.log,None
,oe_test_socket_virtsecretd-admin,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtsecretd-admin/2023-10-11-10:09:20.log,None
,oe_test_socket_virtsecretd-ro,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_socket_virtsecretd-ro/2023-10-11-10:10:40.log,None
,oe_test_target_virt-guest-shutdown,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvirt/oe_test_target_virt-guest-shutdown/2023-10-11-10:15:48.log,None
libvma,oe_test_service_vma,success,RC4fail,./oe-rv2309/mugen-riscv_rc5/logs/libvma/oe_test_service_vma/2023-10-11-10:05:32.log,None
libxslt,oe_test_libxslt,success,same,./oe-rv2309/mugen-riscv_rc5/logs/libxslt/oe_test_libxslt/2023-10-11-02:58:41.log,None
lksctp-tools,oe_test_lksctp-tools_checksctp,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lksctp-tools/oe_test_lksctp-tools_checksctp/2023-10-11-10:18:12.log,None
,oe_test_lksctp-tools_sctp_darn_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_01/2023-10-11-10:19:19.log,None
,oe_test_lksctp-tools_sctp_darn_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lksctp-tools/oe_test_lksctp-tools_sctp_darn_02/2023-10-11-10:20:55.log,None
,oe_test_lksctp-tools_sctp_status,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lksctp-tools/oe_test_lksctp-tools_sctp_status/2023-10-11-10:22:11.log,None
,oe_test_lksctp-tools_sctp_test,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lksctp-tools/oe_test_lksctp-tools_sctp_test/2023-10-11-10:23:32.log,None
lldpad,oe_test_service_lldpad,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lldpad/oe_test_service_lldpad/2023-10-11-01:43:39.log,None
,oe_test_socket_lldpad,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lldpad/oe_test_socket_lldpad/2023-10-11-01:45:08.log,None
lm_sensors,oe_test_service_fancontrol,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lm_sensors/oe_test_service_fancontrol/2023-10-11-01:07:14.log,x86 fail
,oe_test_service_lm_sensors,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lm_sensors/oe_test_service_lm_sensors/2023-10-11-01:08:17.log,x86 fail
,oe_test_service_sensord,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lm_sensors/oe_test_service_sensord/2023-10-11-01:09:03.log,None
lmdb,oe_test_lmdb,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lmdb/oe_test_lmdb/2023-10-10-20_42_53.log,None
lorax,oe_test_service_lorax-composer,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/lorax/oe_test_service_lorax-composer/2023-10-10-20_22_02.log,
,oe_test_socket_lorax-composer,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/lorax/oe_test_socket_lorax-composer/2023-10-10-20_27_44.log,
ltrace,oe_test_ltrace_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/ltrace/oe_test_ltrace_01/2023-10-10-20_03_09.log,None
,oe_test_ltrace_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/ltrace/oe_test_ltrace_02/2023-10-10-20_06_13.log,None
,oe_test_ltrace_03,success,same,./oe-rv2309/mugen-riscv_rc5/logs/ltrace/oe_test_ltrace_03/2023-10-10-20_07_58.log,None
,oe_test_ltrace_04,success,same,./oe-rv2309/mugen-riscv_rc5/logs/ltrace/oe_test_ltrace_04/2023-10-10-20_09_50.log,None
lvm2,oe_test_lvm2_pvchange_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvchange_001/2023-10-11-10:30:19.log,x86 fail
,oe_test_lvm2_pvcreate_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvcreate_001/2023-10-11-10:26:34.log,x86 fail
,oe_test_lvm2_pvcreate_002,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvcreate_002/2023-10-11-10:25:49.log,x86 fail
,oe_test_lvm2_pvdisplay_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvdisplay_001/2023-10-11-10:29:10.log,x86 fail
,oe_test_lvm2_pvdisplay_002,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvdisplay_002/2023-10-11-10:27:58.log,x86 fail
,oe_test_lvm2_pvmove_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvmove_001/2023-10-11-10:26:59.log,x86 fail
,oe_test_lvm2_pvmove_002,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvmove_002/2023-10-11-10:29:33.log,x86 fail
,oe_test_lvm2_pvremove_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvremove_001/2023-10-11-10:25:24.log,x86 fail
,oe_test_lvm2_pvresize_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_pvresize_001/2023-10-11-10:26:11.log,x86 fail
,oe_test_lvm2_vgchange_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgchange_001/2023-10-11-10:30:40.log,x86 fail
,oe_test_lvm2_vgchange_002,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgchange_002/2023-10-11-10:32:52.log,x86 fail
,oe_test_lvm2_vgcreate_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgcreate_001/2023-10-11-10:27:27.log,x86 fail
,oe_test_lvm2_vgdisplay_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgdisplay_001/2023-10-11-10:28:22.log,x86 fail
,oe_test_lvm2_vgexport_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgexport_001/2023-10-11-10:32:24.log,x86 fail
,oe_test_lvm2_vgextend_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgextend_001/2023-10-11-10:31:45.log,x86 fail
,oe_test_lvm2_vgextend_002,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgextend_002/2023-10-11-10:31:13.log,x86 fail
,oe_test_lvm2_vgrename_001,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_lvm2_vgrename_001/2023-10-11-10:28:46.log,x86 fail
,oe_test_service_lvm2-monitor,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_lvm2-monitor/2023-10-11-10:21:41.log,x86 fail
,oe_test_socket_dm-event,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_socket_dm-event/2023-10-11-10:24:28.log,x86 fail
,oe_test_socket_lvm2-lvmpolld,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_socket_lvm2-lvmpolld/2023-10-11-10:24:56.log,x86 fail
,oe_test_service_blk-availability,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_blk-availability/2023-10-11-10:18:48.log,None
,oe_test_service_dm-event,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_dm-event/2023-10-11-10:19:17.log,None
,oe_test_service_lvm2-lvmdbusd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_lvm2-lvmdbusd/2023-10-11-10:19:41.log,None
,oe_test_service_lvm2-lvmpolld,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_lvm2-lvmpolld/2023-10-11-10:21:17.log,None
,oe_test_service_lvmlockd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_lvmlockd/2023-10-11-10:22:09.log,None
,oe_test_service_lvmlocks,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lvm2/oe_test_service_lvmlocks/2023-10-11-10:23:18.log,None
lxc,oe_test_lxc_autostart_cgroup,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_autostart_cgroup/2023-10-10-18_53_13.log,x86 fail
,oe_test_lxc_create_attach,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_create_attach/2023-10-10-18_48_06.log,x86 fail
,oe_test_lxc_device_copy,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_device_copy/2023-10-10-18_54_53.log,x86 fail
,oe_test_lxc_info,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_info/2023-10-10-19_05_00.log,x86 fail
,oe_test_lxc_ls_monitor,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_ls_monitor/2023-10-10-18_49_50.log,x86 fail
,oe_test_lxc_snapshot_start,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_snapshot_start/2023-10-10-18_56_33.log,x86 fail
,oe_test_lxc_stop_top,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_stop_top/2023-10-10-19_03_20.log,x86 fail
,oe_test_lxc_unfreeze_destroy,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_unfreeze_destroy/2023-10-10-18_51_31.log,x86 fail
,oe_test_lxc_checkconfig_console,success,same,./oe-rv2309/mugen-riscv_rc5/logs/lxc/oe_test_lxc_checkconfig_console/2023-10-10-19_00_01.log,None
