测试套/软件包名,测试用例名,状态,日志文件,原因
security-tool,oe_test_security_tool,fail,./mugen-riscv/logs/security-tool/oe_test_security_tool/2023-04-27-02:40:49.log,
,oe_test_service_openEuler-security,fail,./mugen-riscv/logs/security-tool/oe_test_service_openEuler-security/2023-04-27-02:42:59.log,
strongswan,oe_test_service_strongswan_02,fail,./mugen-riscv/logs/strongswan/oe_test_service_strongswan_02/2023-04-27-03:34:49.log,pre_test时podman出现堆栈错误导致后续软件运行错误
,oe_test_service_swanctl_01,fail,./mugen-riscv/logs/strongswan/oe_test_service_swanctl_01/2023-04-27-03:52:50.log,pre_test时podman出现堆栈错误导致后续软件运行错误
,oe_test_service_swanctl_02,fail,./mugen-riscv/logs/strongswan/oe_test_service_swanctl_02/2023-04-27-04:00:56.log,pre_test时podman出现堆栈错误导致后续软件运行错误
udisks2,oe_test_service_udisks2,fail,./mugen-riscv/logs/udisks2/oe_test_service_udisks2/2023-04-27-04:42:18.log,Failed to load module: /usr/lib64/gio/modules/libgvfsdbus.so
vdo,oe_test_service_vdo,fail,./mugen-riscv/logs/vdo/oe_test_service_vdo/2023-04-27-04:56:41.log,nothing provides kmod-kvdo
amanda,oe_test_amanda_amcheck,fail,./mugen-riscv/logs/amanda/oe_test_amanda_amcheck/2023-06-16-03:44:44.log,
openssh,oe_test_openssh_cipher,fail,./mugen-riscv/logs/openssh/oe_test_openssh_cipher/2023-06-16-04:10:21.log,
,oe_test_openssh_locked,fail,./mugen-riscv/logs/openssh/oe_test_openssh_locked/2023-06-16-04:11:55.log,preinstall absent/timeout
,oe_test_openssh_no_password,fail,./mugen-riscv/logs/openssh/oe_test_openssh_no_password/2023-06-16-04:12:57.log,preinstall absent/timeout
,oe_test_openssh_scp,fail,./mugen-riscv/logs/openssh/oe_test_openssh_scp/2023-06-16-04:17:42.log,preinstall absent/timeout
,oe_test_openssh_scp_P,fail,./mugen-riscv/logs/openssh/oe_test_openssh_scp_P/2023-06-16-04:15:05.log,preinstall absent/timeout
,oe_test_openssh_scp_q,fail,./mugen-riscv/logs/openssh/oe_test_openssh_scp_q/2023-06-16-04:16:05.log,preinstall absent/timeout
python-rtslib,oe_test_service_target,fail,./mugen-riscv/logs/python-rtslib/oe_test_service_target/2023-06-16-04:21:37.log,
